,0,1,2,3,5,6,7,9,10,22,23
724,(3.907963569781243e-05+6.355826392263135e-05j),(-2.7569799487705854e-06+4.82059138071051e-06j),(4.2982932180345504e-05-4.573729135412381e-05j),(-4.8151116942186424e-05+6.52108778031913e-05j),(19.249414345862817-19.5069381377127j),(5.199985648963145-11.642811776378322j),(-14.283328533004516+4.442216147414656j),(0.17805838316562778+7.888515410507657j),(-7.052951422189296-12.994680005047739j),(0.24924580598115076-16.161884245118966j),(-14.221732219286961+10.211709147004836j)
725,(4.055847581850922e-05+5.350686010392974e-05j),(-2.2317906751550055e-06+4.426261415726987e-06j),(3.474671579655573e-05-4.45048357332804e-05j),(-3.822691414393472e-05+6.270054474670863e-05j),(15.988152597077356-18.874820135304745j),(3.7781728002398784-10.710012765978401j),(-12.382089355916005+5.021798272595799j),(0.6901298358967212+7.0419195033756425j),(-7.422893688811572-11.095939233862488j),(-0.8973564208404468-14.489554837188278j),(-11.93356757768758+10.255094611356279j)
726,(3.95413576926892e-05+5.293165059580508e-05j),(-2.2572611083831345e-06+4.465650779281045e-06j),(3.508917008432923e-05-4.302580985381049e-05j),(-3.894215994664956e-05+6.03037763292411e-05j),(16.583696460038684-17.947150797019777j),(4.101091805685408-10.259469212319484j),(-12.274561358902563+4.32936344187231j),(0.38659485479625616+6.942844299682403j),(-7.035467392544921-11.177911029818697j),(-0.34010229677582404-14.353740509756838j),(-12.116651431132304+9.594353175741682j)
727,(3.923683267180521e-05+4.706910846888729e-05j),(-1.973068788674175e-06+4.232879689821963e-06j),(3.0516663513067254e-05-4.148366120849852e-05j),(-3.3574444323972594e-05+5.7568631302352505e-05j),(14.869444547958484-17.254597552368672j),(3.5071658360477036-9.5526302046396j),(-11.094276830416147+4.384178366352994j),(0.5399689014120862+6.359156692551531j),(-6.958001564512433-10.218318940148285j),(-0.7189090910027083-13.251549198075596j),(-10.910961907179987+9.238854142129975j)
728,(3.64108346078771e-05+4.511758054198794e-05j),(-1.8355657405427733e-06+4.062564315243107e-06j),(2.995245451551751e-05-3.864823032877399e-05j),(-3.290691478184556e-05+5.3360965631084456e-05j),(14.703383725808019-15.81240133903595j),(3.708106061437708-8.924309891843576j),(-10.647091729877861+3.749459478494002j),(0.24781398660931916+6.048054629732758j),(-6.404133589000051-9.852375791763167j),(-0.18576635191307678-12.430592520796147j),(-10.693895836105774+8.37965764047418j)
729,(3.1860756744993725e-05+4.025843262015488e-05j),(-1.6933362634722015e-06+3.6473355215592893e-06j),(2.700697951446436e-05-3.403549240369899e-05j),(-3.070570268088617e-05+4.65038074638315e-05j),(13.567568236524473-13.550612377449607j),(3.5767785905029377-7.670226879008253j),(-9.519918609900982+2.952130733943541j),(-0.02506008081167216+5.325829802749855j),(-5.444498569349717-8.974627472556147j),(0.2656034568151661-11.147578045336564j),(-9.730844925543016+7.101785561872131j)
730,(3.340527617630115e-05+3.720156123814133e-05j),(-1.4900916013183885e-06+3.5409428804290903e-06j),(2.4314791925565317e-05-3.406780593846862e-05j),(-2.7171640313843263e-05+4.6044219574038695e-05j),(12.701678056447605-13.6400156343186j),(3.1930467054776845-7.457383359171198j),(-8.974013742208394+3.158011365288207j),(0.13754158445020853+5.108953745304203j),(-5.699966093763992-8.45273116312803j),(-0.1120841332256364-10.733642133775927j),(-9.204523284213161+7.1396962984743455j)
731,(2.895739389171615e-05+3.5802196457477274e-05j),(-1.5222696018637072e-06+3.166537301713312e-06j),(2.3816964279715728e-05-3.0169150935904724e-05j),(-2.73071129362854e-05+4.039379432171996e-05j),(12.565766603698592-11.615676811284061j),(3.440972759548833-6.522145777771091j),(-8.354521878636401+2.2032343222869226j),(-0.25628628215930643+4.66408895341397j),(-4.700332346878351-8.089161955052802j),(0.614264267048279-9.798165546335174j),(-8.85702696047452+5.870540919371572j)
732,(2.8028042253690333e-05+3.1679621892041905e-05j),(-1.2698569127120484e-06+3.091731203180607e-06j),(2.0916766574966605e-05-2.851359960073697e-05j),(-2.391443697275475e-05+3.8054641262236276e-05j),(11.526411884196294-10.807272134864364j),(3.1248528171795535-5.98292825524489j),(-7.601489596659799+2.1661343237051245j),(-0.1687420028517194+4.261363252015877j),(-4.61389753693151-7.330614423347618j),(0.5000740353768656-9.045040825316411j),(-8.007029050945901+5.57887449170053j)
733,(2.9381705799759856e-05+3.030148908252878e-05j),(-1.2349279693396032e-06+3.1216175563134653e-06j),(1.9959599457500305e-05-2.8919787030184393e-05j),(-2.2723507363853813e-05+3.845753816982512e-05j),(11.398503521464987-11.032353214270202j),(3.0814745910618595-5.9168885575979j),(-7.479875029809156+2.1540955254207708j),(-0.1731566493386183+4.21903291098446j),(-4.759595890304636-7.297042133332135j),(0.360254875969407-8.9679938475803j),(-7.957250125927343+5.702086645153076j)
734,(2.7376998675147123e-05+2.733845378743926e-05j),(-1.048874476145024e-06+2.877998873700097e-06j),(1.7924732544906963e-05-2.6568617235336068e-05j),(-2.0770974196679797e-05+3.523607497677471e-05j),(10.57377007015715-9.928278457213352j),(2.873538266523495-5.308785794114999j),(-6.833311120070879+1.886516579057672j),(-0.22131031450529792+3.8498418119136497j),(-4.429404783690194-6.690097145478345j),(0.408201461706621-8.209547623551307j),(-7.331024163106123+5.074867411181268j)
735,(2.6519312159679258e-05+2.4680137021562144e-05j),(-9.430324927140569e-07+2.7404950656298313e-06j),(1.602135193159806e-05-2.5445726212578602e-05j),(-1.8762509007981514e-05+3.3192171536817225e-05j),(9.751397910204796-9.38393488040251j),(2.7108499027409425-4.918058999196855j),(-6.384242338778202+1.7230382954387795j),(-0.20992805998285297+3.558697518484902j),(-4.304547290420757-6.216552084815687j),(0.4500594836160344-7.70962909194054j),(-6.89050697765944+4.721795831902544j)
736,(2.3901277145651044e-05+2.251243712563728e-05j),(-9.301861659789024e-07+2.425709243435121e-06j),(1.4729679087730538e-05-2.301006911306725e-05j),(-1.7202436740901855e-05+2.9426963545351982e-05j),(9.189071446208832-8.279349312319145j),(2.6187208086144738-4.277460280648945j),(-5.67703910503348+1.3766791991404363j),(-0.33472058316814624+3.1843870897036317j),(-3.8495091788278537-5.693871041008454j),(0.5612484551019348-6.86563767062978j),(-6.211657834831793+4.170876403012832j)
737,(2.2368618072529697e-05+2.0537369009290145e-05j),(-8.371700468734428e-07+2.3396924994687157e-06j),(1.3724993792574628e-05-2.1106806438519988e-05j),(-1.6204935699275667e-05+2.7068121637300237e-05j),(8.517481559886896-7.353540219417074j),(2.5255226072756853-3.7863924189786j),(-5.249607396640708+1.0698963223731608j),(-0.3947600993078554+2.886111594378091j),(-3.466192080526484-5.306908198143638j),(0.631767021593544-6.288434086852211j),(-5.811128694446826+3.6247184398612995j)
738,(2.179829654114688e-05+1.836751616594132e-05j),(-6.345413797245538e-07+2.2991807803628216e-06j),(1.2003304667646624e-05-2.029827734262072e-05j),(-1.4240279317921253e-05+2.582361821247057e-05j),(7.867798580028577-6.997238592296111j),(2.3360503439990548-3.536872813268378j),(-4.839576632528337+1.0699732728296871j),(-0.3535699348263441+2.68877057278288j),(-3.4451250536827063-4.905690817475891j),(0.5722649896709732-5.882501970163003j),(-5.373382358340573+3.5344844456018487j)
739,(1.9145702454449064e-05+1.6939002739421633e-05j),(-6.281752303957691e-07+1.9282896296982616e-06j),(1.1203207543472687e-05-1.798010158806513e-05j),(-1.3555784520194706e-05+2.2460790204528797e-05j),(7.3954921851086555-5.937560508452196j),(2.3076265340304114-2.990362398409506j),(-4.386166199061497+0.6385221564089312j),(-0.46399499854920295+2.34618421330929j),(-2.8938063506927967-4.4633236952882065j),(0.764213341055694-5.200577310892385j),(-4.895693423482577+2.8133930161302634j)
740,(1.895874354732765e-05+1.7535928114892344e-05j),(-6.756944291646429e-07+2.0605162527248413e-06j),(1.187529628679942e-05-1.778400053779637e-05j),(-1.4547855952414715e-05+2.195537793320594e-05j),(7.695221197102815-5.545208828782643j),(2.5272829297228205-2.7691462025886713j),(-4.391082831077971+0.27857593524274926j),(-0.6286060324578009+2.3050828200961226j),(-2.7370383242255127-4.642862714043755j),(1.008720872044351-5.158310690073004j),(-5.092139460984544+2.5787617969300833j)
741,(1.7996370161658092e-05+1.5368764231280533e-05j),(-6.02725212895048e-07+1.9107045460319733e-06j),(1.0660888752739973e-05-1.6690081734228433e-05j),(-1.3254016403399105e-05+2.0342290052434686e-05j),(7.041381751133021-5.073157880928702j),(2.3683094536651383-2.4866105592616705j),(-3.9619359212623997+0.18297152724042057j),(-0.5977878367644437+2.1165889105833693j),(-2.649011676991924-4.250398300260709j),(0.9281419256005985-4.7414781413068505j),(-4.700160365715799+2.358942051277605j)
742,(1.6129526211326856e-05+1.2888506267582584e-05j),(-5.115879174137512e-07+1.7226573480644218e-06j),(8.718675371408045e-06-1.4633223756053405e-05j),(-1.0945229142883693e-05+1.749659760312283e-05j),(6.074644041410825-4.483840238505883j),(2.0733318155318705-2.0650999594846273j),(-3.327959652242781+0.16533742897072254j),(-0.528309044233865+1.7733950278750021j),(-2.3160951306312207-3.6075174101418575j),(0.7982391317354238-4.0666482924904885j),(-4.003512552998194+2.072825277445439j)
743,(1.5488223426773154e-05+1.2752611335668707e-05j),(-4.3194352765366144e-07+1.6558035238999914e-06j),(8.691633256239007e-06-1.4238433879442614e-05j),(-1.11719964532147e-05+1.6971060213281542e-05j),(6.081674717701625-4.1058518478353605j),(2.197270832085043-1.8783014777886706j),(-3.3266630544972973-0.023721651024034424j),(-0.6117265980063127+1.7123737389392437j),(-2.2819757785623644-3.6045528145073713j),(0.9320416599227224-3.9046287825828583j),(-4.01751665438427+1.8462552527741525j)
744,(1.3668647964289524e-05+1.1131053761928744e-05j),(-4.120224761065805e-07+1.4257830416909552e-06j),(7.78512407915011e-06-1.2376928379576438e-05j),(-1.0136546363092343e-05+1.4595936408426494e-05j),(5.341772539750169-3.4042539837449035j),(2.00777817319222-1.5036237561140573j),(-2.883907330091536-0.2115445019144699j),(-0.6019309869540963+1.459846707246428j),(-1.9407164326187218-3.178342761166866j),(0.9322411089532135-3.343042556488171j),(-3.5325734294060247+1.4867380863573705j)
745,(1.2865441641825959e-05+1.1230858544528267e-05j),(-5.227120944611243e-07+1.4048777085970889e-06j),(7.726610503571625e-06-1.1480039603088387e-05j),(-1.0099157567494946e-05+1.3469737481847752e-05j),(5.386749245918855-2.968605692254288j),(2.090155839930652-1.2984677948149546j),(-2.745914730950705-0.450205842388294j),(-0.6836295532807111+1.3410646163833753j),(-1.7385793187539207-3.125061871109282j),(1.0923081808029425-3.158747660696391j),(-3.502401717698581+1.157143700357266j)
746,(1.1818479778850203e-05+9.896733568250133e-06j),(-3.712632018932126e-07+1.3037912883355121e-06j),(6.951364172552327e-06-1.05759153444358e-05j),(-9.388898163290207e-06+1.1879561768333587e-05j),(4.911126125717314-2.700217602986349j),(1.9475327821595072-1.1269795544603007j),(-2.448721085754124-0.5149264737627085j),(-0.6718726399349659+1.1833874629167849j),(-1.6219434496055996-2.850389353398168j),(0.9770920898728586-2.8388732962669145j),(-3.115503187912547+1.026196613126481j)
747,(1.1738752319694145e-05+9.224066502328657e-06j),(-3.677830430637454e-07+1.2755130803249364e-06j),(6.4384774465310956e-06-1.0366094886157625e-05j),(-9.036697826482855e-06+1.1715006285170439e-05j),(4.745940496299874-2.53224144028896j),(1.963201468008175-1.0392287809206302j),(-2.3893929086786545-0.5946266726934872j),(-0.6949050427781+1.12503007602738j),(-1.663219262677341-2.7465008493289313j),(0.9738523034617309-2.7433964603308785j),(-3.0144462584839777+0.9430954696520223j)
748,(9.708950023611682e-06+8.2170691522701e-06j),(-4.194296542057787e-07+1.1007504213730106e-06j),(5.990870975610592e-06-8.659257724782316e-06j),(-8.512416929497799e-06+9.486209064486636e-06j),(4.310873128429224-1.8688796985060363j),(1.8193646109112018-0.6702063134387674j),(-2.020685450267325-0.743017501809277j),(-0.6955164366775579+0.9122172329344039j),(-1.3433526300716119-2.4538689919635104j),(1.050100821731621-2.230143979679484j),(-2.661314917133767+0.6056126867670448j)
749,(9.669232788410495e-06+8.262095660332764e-06j),(-3.609387417916407e-07+1.125323785863069e-06j),(6.0490969086353e-06-8.574914756098954e-06j),(-8.698027314060643e-06+8.970224440829166e-06j),(4.302492915689552-1.6903506149335312j),(1.9576208050258508-0.5721626498057167j),(-1.949428273955613-0.9057113272872717j),(-0.7512501447882437+0.8459225926765415j),(-1.277544967293925-2.4727825984263614j),(1.102524067667074-2.1756955311600508j),(-2.677304958255753+0.4962180382987239j)
750,(8.50607093208558e-06+6.946993460328328e-06j),(-1.9470061648706464e-07+9.79114050449539e-07j),(5.1097404439464744e-06-7.391121992728936e-06j),(-7.318174515379057e-06+7.5602369409795265e-06j),(3.6968342240112158-1.4066838241575215j),(1.754682082001131-0.41327727791774194j),(-1.7125344607457538-0.8660476082428414j),(-0.6828118370342021+0.7086775213767909j),(-1.1585614942031903-2.1486772349535284j),(0.9512841614440295-1.8113027189875601j),(-2.2674742370606045+0.40812482959169816j)
751,(7.992529180854114e-06+6.508061200577634e-06j),(-3.9465283685391236e-07+9.21409841286127e-07j),(4.657635539063263e-06-6.981272992277542e-06j),(-7.180603080853718e-06+6.9389409010501365e-06j),(3.5182318782444955-1.2645873221458026j),(1.744891463911876-0.2665003683954969j),(-1.5735395235413512-0.9750418135001986j),(-0.7376511920745165+0.6231391901796806j),(-1.062254295912891-1.9372581987400073j),(0.9913877805532127-1.6967554316823434j),(-2.1829850549218586+0.25247024953682834j)
752,(7.098954791315493e-06+6.08670229609118e-06j),(-3.117977586173445e-07+7.917874702169553e-07j),(4.566455608431474e-06-5.982179227337447e-06j),(-7.129809931554994e-06+5.9386744370282315e-06j),(3.2442415461174083-0.8902887260843522j),(1.7103807235367416-0.10244821842567747j),(-1.366964133035397-1.0385657952688268j),(-0.725096977172193+0.5358893748216317j),(-0.8916021151997969-1.849605985632518j),(1.003940163810425-1.4348232331116317j),(-2.0046745991379478+0.054916105972417015j)
753,(6.080858403455406e-06+5.800446502693321e-06j),(-2.93214575087129e-07+7.236641934764988e-07j),(4.462836552000054e-06-5.3502113235823095e-06j),(-6.778522546117879e-06+5.099875135254247e-06j),(3.002720987204131-0.522355314648294j),(1.6676778826822223+0.04768577870420122j),(-1.1989343385101812-1.2014880212297647j),(-0.7319211514648444+0.42535314031698684j),(-0.7424262694042301-1.7380591486029682j),(0.9765387753047068-1.2075458779958614j),(-1.826164959207143-0.11756450712498703j)
754,(5.752636686333258e-06+5.164798696354432e-06j),(-2.396737974086592e-07+6.763407417375321e-07j),(4.019446673049981e-06-4.820262112812759e-06j),(-6.263482327954003e-06+4.571849241984898e-06j),(2.766648605809014-0.42767513248803957j),(1.5597863980486333+0.1074578078881567j),(-1.1558086991322054-1.1159595175533452j),(-0.7011885054391175+0.3462777622321902j),(-0.7114637870498134-1.5744299156661525j),(0.9931506812163132-1.0861607467155974j),(-1.6268734956350597-0.11954497829200539j)
755,(5.4041818303681e-06+5.135635561701781e-06j),(-2.910520694994285e-07+6.370971281009504e-07j),(4.016821242944945e-06-4.560013631853591e-06j),(-6.358506845389597e-06+3.870754520068891e-06j),(2.7030242300554477-0.2667928309608258j),(1.6307991099318513+0.2567007176665207j),(-1.0145366259548012-1.241740821383148j),(-0.7375041685112219+0.3049420700726217j),(-0.6041965252325663-1.488453923197013j),(0.9648178399955019-0.9680360933640073j),(-1.5779001674341229-0.26064251821282536j)
756,(4.500511200974719e-06+4.59024738520118e-06j),(-2.829926815389789e-07+6.502238986359999e-07j),(3.5934344356549837e-06-3.740044902502462e-06j),(-5.80072246340869e-06+3.335229111020416e-06j),(2.300130742137702+0.0004753427310481423j),(1.5163289124722383+0.3239639538586099j),(-0.8598422233174224-1.2279511849560778j),(-0.6894225224248355+0.17968798780888937j),(-0.4927397655357456-1.296905837876003j),(0.9062585773935955-0.7488974471653835j),(-1.3574304198250589-0.34042431537108364j)
757,(3.844147376489489e-06+4.30237463007182e-06j),(-2.86449843701076e-07+5.091483980806696e-07j),(3.449510925283438e-06-3.2535624603329795e-06j),(-5.536737825403675e-06+2.293435590524385e-06j),(2.1491996185473474+0.24738023737023893j),(1.4571327891183714+0.4665838538085594j),(-0.7674515027638998-1.3175486989119218j),(-0.7103006778758086+0.11276734595303967j),(-0.37923284685820097-1.233502413656771j),(0.9469116477189649-0.6138759579822163j),(-1.2248445899411453-0.47013559744684685j)
758,(3.3822173607093756e-06+3.952280532122159e-06j),(-1.882566697162915e-07+4.729525507475335e-07j),(3.124881809606176e-06-3.021840951552044e-06j),(-5.166082974854397e-06+1.937791947398321e-06j),(1.9427211870901437+0.17336810190562307j),(1.4225160629736104+0.42491502653910995j),(-0.7309052852653104-1.3010742206954284j),(-0.6513184972989285+0.09082408306504212j),(-0.37502504667280506-1.1183430482016268j),(0.8465108609034362-0.5182021711993653j),(-1.1505265728861742-0.45539905977189504j)
759,(3.0605587285446902e-06+3.815768774004665e-06j),(-2.3703703226519526e-07+3.6906919716891124e-07j),(3.2081087389553926e-06-2.5378505676464566e-06j),(-5.082275712115617e-06+1.7774463787807878e-06j),(1.8925205462499004+0.33733062934884434j),(1.4692898416012852+0.5345294030042195j),(-0.6928554177594652-1.3574058160041675j),(-0.7045344257186426+0.03749204300705769j),(-0.3246598145480772-1.0687150966956807j),(0.8703617752601335-0.4768825536321564j),(-1.0703787558188307-0.5514044248086589j)
760,(2.365555396523797e-06+3.583443063720933e-06j),(-2.525670866463033e-07+3.5455384436090515e-07j),(3.0413288199995442e-06-1.8521179050045313e-06j),(-4.882570006067324e-06+8.20808356813308e-07j),(1.6158607206332598+0.5940641344728465j),(1.3229542117656792+0.6667574181835003j),(-0.4509443249325908-1.3601669481464684j),(-0.6414778028286557-0.04787495572937142j),(-0.1839248513448256-0.9595597474797171j),(0.7990726355465944-0.27220226187333174j),(-0.8956195843949879-0.6904658558305512j)
761,(2.3288205685822637e-06+3.6613024682515638e-06j),(-3.1557031443754857e-07+4.110294631954366e-07j),(3.099025532186866e-06-1.9132956907354806e-06j),(-5.19762600168494e-06+6.452358139064076e-07j),(1.6216633414877208+0.7075890981203281j),(1.4561879956248736+0.7704358775394349j),(-0.4766401828211394-1.5297959028860268j),(-0.6924947578068327-0.07434581660557703j),(-0.17165150138874208-0.9761823073963146j),(0.8676181761591087-0.21601671558066346j),(-0.9144454063390496-0.7560588397731814j)
762,(1.5602966069475873e-06+3.4730975097384226e-06j),(-3.263915332507976e-07+2.975510006942256e-07j),(2.9277669738661523e-06-1.432185726144415e-06j),(-4.620035245680878e-06-1.1411248360781143e-07j),(1.3879199013963732+0.786433527132815j),(1.290878936910606+0.814696410689926j),(-0.3229767712683216-1.3932891199129347j),(-0.6462532964984712-0.15970809160556407j),(-0.04011919975003036-0.8131627180795343j),(0.7966288363743426-0.07017000895211588j),(-0.6812129396495739-0.7810416210041602j)
763,(1.5139123840097003e-06+2.990837687936457e-06j),(-2.2599496610441178e-07+2.665053301895035e-07j),(2.352371947852306e-06-1.0505056613975465e-06j),(-4.387927073561442e-06-1.0806867249542326e-07j),(1.1718424037687936+0.7705707617328251j),(1.1708537724176473+0.7330246810308978j),(-0.28608230877604734-1.3445205621032268j),(-0.5854721643651191-0.14735397782282156j),(-0.045981845510119836-0.6978548261446955j),(0.724224609376219-0.01718942182376166j),(-0.6499776016019329-0.7263246548320165j)
764,(1.35938961338942e-06+3.080589189600221e-06j),(-3.33183367894546e-07+2.609843748533539e-07j),(2.5146059858861477e-06-1.1028718460999745e-06j),(-4.504467561507439e-06-3.0994683512114196e-07j),(1.1350588920854934+0.8479609038805221j),(1.1878117906292918+0.818174342784452j),(-0.2822760145293346-1.5038339184658023j),(-0.6280021411561989-0.1981637171784742j),(-0.007042895894176938-0.6891891874238837j),(0.738131577929727+0.015213636539341487j),(-0.5957967566640635-0.7847413077690546j)
765,(1.0524891741400035e-06+2.858409537368391e-06j),(-2.7720343463923817e-07+2.7501156941659346e-07j),(2.477342010325184e-06-9.075298947195365e-07j),(-4.2892672278158956e-06-7.680401480840841e-07j),(1.0466234639100152+0.9518382859322488j),(1.2373967369307073+0.8664503138453984j),(-0.274582510309595-1.4278272042869482j),(-0.601567004376294-0.23336813440116555j),(0.012820098962443412-0.6563550005614142j),(0.7690387463951733+0.12077136077782884j),(-0.5526102152259578-0.8046933803099136j)
766,(3.824869920773337e-07+3.228094563687452e-06j),(-3.25633287425775e-07+1.696220778993662e-07j),(2.6390985662228945e-06-5.822344015206775e-07j),(-4.454403716951653e-06-1.4256422860191493e-06j),(0.8097396882600777+1.1009509402779776j),(1.2063558812742392+1.0067582171365472j),(-0.1256077471754644-1.5566280789780493j),(-0.6417224036425837-0.2981877228659645j),(0.1165779248048337-0.6400627990510568j),(0.7368312635261041+0.1876450315030337j),(-0.4390660807982951-0.9345445214967665j)
767,(4.268118914482776e-07+2.8328486703983375e-06j),(-2.6514075075514986e-07+1.6823527664534412e-07j),(2.361197621359717e-06-3.0115248750562487e-07j),(-4.220376747089211e-06-1.4323777213290998e-06j),(0.8058274658851162+1.0872993977337586j),(1.1383983705843703+0.948347156610174j),(-0.17550862717960075-1.4191974158350236j),(-0.5956467209719318-0.3002643411017515j),(0.10376164369797446-0.5479237884964911j),(0.6942310334589094+0.25119808827332046j),(-0.3849025867825283-0.8882310119244078j)
768,(3.4587967208427597e-07+2.624466281063543e-06j),(-2.7437206569411715e-07+9.1500081850947e-08j),(2.2988399403681933e-06-2.3782388994234577e-07j),(-3.974361693592526e-06-1.589691929799573e-06j),(0.7157220631360426+1.1375425309617957j),(1.1011300015967946+0.9325515933963808j),(-0.1660367200575215-1.3883713225552294j),(-0.5428364154610428-0.28459793259154226j),(0.14398571390273346-0.47913563427544914j),(0.5926497644911874+0.27152981059045j),(-0.3797358380766461-0.9187341743140768j)
769,(2.839884421742209e-07+2.7432529556548956e-06j),(-2.70739069619707e-07+1.249394696702367e-07j),(2.0605580440127577e-06+1.9259758456905398e-08j),(-3.751915113640615e-06-1.5429081422402126e-06j),(0.6541009612299693+1.1249443803712997j),(1.121355684472159+0.8326341667882231j),(-0.10483717177363226-1.3370903924116562j),(-0.5673567483535195-0.3035549008144192j),(0.18727909722126854-0.4482157134852084j),(0.6260565058951383+0.2961466148450958j),(-0.32553974137154346-0.9221651921111j)
770,(-9.777577436898231e-08+2.5125279316374248e-06j),(-2.725811252816394e-07+7.910327551658904e-08j),(2.0667367611456044e-06+2.231904508091625e-07j),(-3.6866235376625523e-06-1.8638364402013305e-06j),(0.5643075051422564+1.1411449090030175j),(0.968643162944747+0.9489674417937832j),(-0.03542952664615461-1.374959087183588j),(-0.5528307699160643-0.3262142317678052j),(0.17289954209687136-0.38741553716566607j),(0.6045982170425593+0.3410274074891057j),(-0.2744361014512777-0.9287603010357044j)
771,(-7.579699812912699e-08+2.525522528884085e-06j),(-2.895736173652163e-07+7.45493865764788e-08j),(1.99464355079802e-06+2.9162586113907973e-08j),(-3.996159575066315e-06-1.5784583006068455e-06j),(0.5667683295410232+1.1897987824840857j),(1.0637703125591038+0.9469853316376268j),(-0.11883742854157084-1.3773257231497893j),(-0.5673047424529887-0.3261981545059187j),(0.19360376453405423-0.38379579737455866j),(0.6117170123758531+0.33720437899004735j),(-0.22400243199651165-0.9446067593331876j)
772,(-2.9562191798579956e-07+2.5401463106451483e-06j),(-2.798753816065955e-07+6.880990788608016e-08j),(1.965738602196842e-06+3.246911523682151e-07j),(-3.6253531589778103e-06-1.7700023807846508e-06j),(0.3554612586003638+1.3066968461749648j),(0.9626647075023361+0.957482287294686j),(0.06973147100143665-1.442843427000202j),(-0.4638349355046545-0.3459656972105628j),(0.23285380139084044-0.311238965129155j),(0.5189636087810182+0.41481878360890534j),(-0.16873171714949955-0.9351762325944023j)
773,(-4.410806684659979e-07+2.5702395026310987e-06j),(-3.7356834865579564e-07+5.144077550170341e-08j),(2.002223416211642e-06+6.408501190285142e-07j),(-3.718979738762396e-06-2.303105592599798e-06j),(0.33400616817830164+1.3807441942369276j),(0.971018249658397+1.0345559956797252j),(0.021835397566481347-1.401797947972968j),(-0.4913134211525391-0.41922972170280187j),(0.2710442399393513-0.30071172731705814j),(0.5637956112677666+0.45944745508910173j),(-0.04682401532934482-1.0693258700664725j)
774,(-6.344979811583023e-07+2.3463058200431646e-06j),(-2.787717840825916e-07+3.196950537258915e-08j),(1.7860249462239184e-06+5.826600409874114e-07j),(-3.1866862874005698e-06-2.123002048329934e-06j),(0.23075432419799075+1.2196350707137504j),(0.9175154970355826+0.9358874727275674j),(0.11131262911806408-1.2953155418126105j),(-0.4319043148263925-0.3544898710410251j),(0.25547761562237975-0.24610684255238444j),(0.4241851682163649+0.39661203930254585j),(-0.024824810255662553-0.953080700785822j)
775,(-6.214354125653393e-07+2.1194275333397794e-06j),(-3.2641812747107744e-07+3.254142463679892e-08j),(1.7349077907972691e-06+6.761929032855417e-07j),(-2.879671973091143e-06-2.253536715163088e-06j),(0.14078702296316256+1.2027461532147412j),(0.8010828638414078+1.0086119414359136j),(0.11798299294366682-1.2792720996408466j),(-0.4569487512760777-0.4136572951967579j),(0.2734412201449677-0.21898904148817727j),(0.42344421139576205+0.5171933521273612j),(-0.010659868719055658-0.9108112075415462j)
776,(-7.804511248502457e-07+2.1997960559408756e-06j),(-3.0818705928283053e-07+5.898680929587338e-08j),(1.7640033775599106e-06+7.783726510614962e-07j),(-3.049643913509644e-06-2.4918961823125053e-06j),(0.08645846052221712+1.3501771760418868j),(0.8421447154943337+1.011198703678241j),(0.20287618747643446-1.2874278212070172j),(-0.4340715167871178-0.40670818394165015j),(0.29873362218753086-0.19324157431340527j),(0.42196928725172955+0.492323534201667j),(0.01930577329932665-0.9293743568267908j)
777,(-9.500903828310322e-07+2.126314335926874e-06j),(-3.145659441736784e-07-6.178415353039158e-08j),(1.5601141903594813e-06+8.809368720560927e-07j),(-2.7193240912562798e-06-2.5276601299523535e-06j),(-0.126745460972133+1.167186876683985j),(0.6880346435580648+0.9956467902304844j),(0.22993957810995327-1.2016632548434998j),(-0.3674713175005702-0.4030609594204764j),(0.29776204931541883-0.13022885873560353j),(0.30661032935968885+0.4722176787529916j),(0.08234859757198963-0.8759834527209305j)
778,(-9.81749233316217e-07+2.1339023660650326e-06j),(-3.3548796972335585e-07+3.05546500958159e-08j),(1.6468947407351397e-06+1.00591510118484e-06j),(-2.9189957025109534e-06-2.693447336997573e-06j),(-0.08185323375128853+1.1942708350610403j),(0.7091317648352903+1.0703395623973868j),(0.20271636958314992-1.1677570679092426j),(-0.37771072784299076-0.4510441060211507j),(0.2896290429468578-0.1384103746129319j),(0.3364070275239043+0.528744358880127j),(0.12872032182697807-0.8530319918479886j)
779,(-9.468315681786738e-07+1.9811264438206384e-06j),(-2.769893142102131e-07+6.452784011163509e-08j),(1.6129407238345086e-06+8.954490439054121e-07j),(-2.679177306763614e-06-2.265177879812437e-06j),(-0.12011595488729938+1.1512272004329507j),(0.7315471831859756+0.9594178081648508j),(0.174108790645901-1.125593715025569j),(-0.37447448233631503-0.4086140721687153j),(0.3085140720869043-0.10740588427606415j),(0.357975157955886+0.5305627497937018j),(0.11229763509769311-0.8624252991531639j)
780,(-9.423562581400195e-07+1.916877407454235e-06j),(-2.905376063481179e-07-1.74668533210279e-08j),(1.4840822519957308e-06+9.037060083587483e-07j),(-2.6656760803015554e-06-2.4205555173140367e-06j),(-0.17409583253952018+1.1828977953440287j),(0.7015018097920009+0.8753436622433495j),(0.1893265496240046-1.1107290561344223j),(-0.37253167904004675-0.43970597037813997j),(0.28853449902496964-0.08695640271776864j),(0.2562843759819877+0.4920709458735207j),(0.11465947648417735-0.8384641428576938j)
