Frequency [Hz],Gain,phase [rad]
107393500.0,2.074545389379407,0.6995589108850998
107893000.0,2.1717321579717273,0.675046567950972
108392500.0,1.9534737109303941,0.6145275736714793
108892000.0,1.735215263889061,0.5540085793919868
109391500.0,1.7729544647406943,0.5288424108536385
109891000.0,1.8687784865296784,0.5116976541122543
110390500.0,1.9239934603500766,0.46951207550107765
110890000.0,1.9332252966094579,0.3989718416029711
111389500.0,1.953068193914652,0.3379727838519913
111889000.0,2.0486580748564682,0.34508334401483537
112388500.0,2.1442479557982845,0.3521939041776794
112888000.0,2.193808880756047,0.3236484005345537
113387500.0,2.2301424124348848,0.28485637340079367
113887000.0,2.279586364515919,0.26593879288128375
114386500.0,2.3463610582674947,0.273293359977939
114886000.0,2.3968585949673624,0.2723710450409478
115385500.0,2.2711968402613727,0.18187229673384156
115885000.0,2.145535085555383,0.09137354842673531
116384500.0,2.1761187510061686,0.09987750408495646
116884000.0,2.262031614716475,0.14344002485458973
117383500.0,2.2798524477510234,0.15578633212590032
117883000.0,2.19223485573407,0.1197952883934266
118382500.0,2.115225682851304,0.08487761704690858
118882000.0,2.256749944132964,0.07207141685109013
119381500.0,2.3982742054146238,0.05926521665527165
119881000.0,2.3898085339274955,0.05448566884344543
120380500.0,2.3171227268231265,0.05314283638402297
120880000.0,2.293958846326052,0.05441273948626725
121379500.0,2.3611243598738176,0.060448346111243084
121879000.0,2.427651780864326,0.06562469700157104
122378500.0,2.415135486324453,-0.03563925623780204
122878000.0,2.40261919178458,-0.13690320947717516
123377500.0,2.363318151356267,-0.16515019356824978
123877000.0,2.310336131080965,-0.156101931791891
124376500.0,2.287534968348854,-0.16788675341452627
124876000.0,2.3301176919266458,-0.22480441973831922
125375500.0,2.3727004155044376,-0.2817220860621112
125875000.0,2.43861643825013,-0.31320034901836963
126374500.0,2.5052610620795135,-0.3438842460888256
126874000.0,2.46432427610168,-0.3591367572389809
127373500.0,2.3584587419897907,-0.3650759439813755
127873000.0,2.2767249427539067,-0.37013845556167246
128372499.99999999,2.2578119898544053,-0.3729187658859033
128872000.0,2.2388990369549027,-0.375699076210134
129371499.99999999,2.289470722220164,-0.34306109866337287
129871000.0,2.3451576119070165,-0.30781575656081883
130370499.99999999,2.3490300212216737,-0.3416077544459968
130870000.0,2.3161958918545293,-0.42430735060380687
131369499.99999999,2.3143431864871844,-0.4848141104533459
131869000.0,2.411008816851453,-0.47474950798368964
132368499.99999999,2.5076744472157166,-0.4646849055140326
132868000.0,2.447268200323601,-0.4788932900259136
133367499.99999999,2.3680696610278744,-0.4960057276174019
133867000.0,2.3119791404096905,-0.5161683552483172
134366500.0,2.275021974689205,-0.5388565290692398
134866000.0,2.2398597712412216,-0.5585151653893924
135365500.0,2.2118349457958644,-0.5661273344119582
135865000.0,2.183810120350506,-0.5737395034345238
136364500.0,2.396163064708423,-0.5585760723097557
136864000.0,2.649329564829209,-0.5395455896377227
137363500.0,2.7597957012083634,-0.5438907200865913
137863000.0,2.732474914801066,-0.5708065974888983
138362500.0,2.7064537173001715,-0.5928208875984857
138862000.0,2.687122403615927,-0.5896033145058615
139361500.0,2.6677910899316832,-0.5863857414132371
139861000.0,2.5149430423793833,-0.6434916481868374
140360500.0,2.332101808824857,-0.7141486155617034
140860000.0,2.2593151882690705,-0.7358501544281538
141359500.0,2.3103985470246613,-0.7024507961010753
141859000.0,2.377691082042811,-0.6757457683875268
142358500.0,2.559100131633771,-0.6961704445306125
142858000.0,2.740509181224741,-0.7165951206737
143357500.0,2.7257491092177335,-0.7323732846413751
143857000.0,2.6551029144660774,-0.7468277155584361
144356500.0,2.593305037070195,-0.7560081545087642
144856000.0,2.5431324243415045,-0.7582594169839811
145355500.0,2.5139464837450585,-0.7652313011694589
145855000.0,2.7075609112502765,-0.8223186228138882
146354500.0,2.9011753387554835,-0.8794059444583141
146854000.0,2.826694529925785,-0.9106879765563148
147353500.0,2.658013196729489,-0.932902813578647
147853000.0,2.533660310157528,-0.9322430173039763
148352500.0,2.4775180320507335,-0.8963847700475093
148852000.0,2.430272405766234,-0.8622329756815518
149351500.0,2.5602611259941654,-0.862076224500966
149851000.0,2.690249846222104,-0.8619194733203793
150350500.0,2.665919802248384,-0.8628641704190341
150850000.0,2.5759877729221645,-0.8642771008803343
151349500.0,2.506431597102435,-0.8772716943416198
151849000.0,2.473798590022466,-0.9112534674123105
152348500.0,2.4429961026855316,-0.9450483493946844
152848000.0,2.6028566980583014,-0.9593770490729533
153347500.0,2.7627172934310624,-0.9737057487512205
153847000.0,2.6568851550052837,-0.989124020733399
154346500.0,2.4162522896994374,-1.0050950934506795
154846000.0,2.2558055276033273,-1.0163294852857052
155345500.0,2.2678727162613566,-1.0173732892289356
155845000.0,2.2799399049193863,-1.0184170931721659
156344500.0,2.3814683697653143,-1.0289792554539914
156844000.0,2.4856477098396987,-1.0398234613351325
157343500.0,2.5446853901222655,-1.0742108481347343
157843000.0,2.576652531426397,-1.1227166036356413
158342500.0,2.6130325925842453,-1.1474607282072558
158842000.0,2.6608150054000057,-1.110808208198327
159341500.0,2.7085974182157635,-1.0741556881894012
159841000.0,2.675482656887793,-1.1230811470265611
160340500.0,2.6365523261739527,-1.178158670866606
160840000.0,2.6893857543087685,-1.1761920231724505
161339500.0,2.806825564473076,-1.1340633596134821
161839000.0,2.8665473174764085,-1.100081933793478
162338500.0,2.744235197895084,-1.0917956423809918
162838000.0,2.6219230783137526,-1.0835093509685056
163337500.0,2.6495022827550727,-1.1085589161230964
163837000.0,2.694733024934447,-1.1375341863447497
164336500.0,2.7101688536738657,-1.1594984344853896
164836000.0,2.701083686133318,-1.1756926626286999
165335500.0,2.6851480132989334,-1.1863330302738935
165835000.0,2.6422252448261627,-1.17509434549944
166334500.0,2.59930247635339,-1.1638556607249855
166834000.0,2.654056645765487,-1.1305807885978765
167333500.0,2.7251949654832357,-1.0936096068446903
167833000.0,2.6796201799564447,-1.1333110879375325
168332500.0,2.5220259991557032,-1.2466017800110945
168832000.0,2.4163700268489365,-1.3379578523289681
169331500.0,2.575155542910841,-1.3176346106468686
169831000.0,2.733941058972736,-1.2973113689647708
170330500.0,2.759358063012834,-1.2964978116722778
170830000.0,2.755114954406901,-1.3000230554049428
171329500.0,2.7156952640232617,-1.2745072153168242
171829000.0,2.6369210733474944,-1.2165010852701434
172328500.0,2.5632410996115986,-1.1770234216693258
172828000.0,2.5249370697544093,-1.266213617502755
173327500.0,2.486633039897218,-1.355403813336189
173827000.0,2.5975099170629217,-1.3150322343347436
174326500.0,2.750517474004035,-1.2380706804120203
174826000.0,2.843651146504254,-1.2254295565395696
175325500.0,2.8585998216070414,-1.2967798540195692
175825000.0,2.8735778201191065,-1.361343898732273
176324500.0,2.8888612847746895,-1.3552145789033927
176824000.0,2.904144749430272,-1.3490852590745122
177323500.0,2.920296567490776,-1.3085723412456065
177823000.0,2.9367511223272778,-1.2560721616097408
178322500.0,2.950916422181088,-1.235186037041617
178822000.0,2.961581190365161,-1.2626414042732879
179321500.0,2.9672651664319325,-1.289045761675704
179821000.0,2.876898232581797,-1.2951821681068432
180320500.0,2.786531298731657,-1.3013185745379823
180820000.0,2.7149685921181197,-1.3059172041777747
181319500.0,2.6513424739396716,-1.3098667935063433
181819000.0,2.590835443979816,-1.3199207684008774
182318500.0,2.5359436471198564,-1.3409643484243323
182818000.0,2.482064270154379,-1.3618706742710551
183317500.0,2.5191186073477567,-1.370449079516814
183817000.0,2.556172944541132,-1.3790274847625725
184316500.0,2.6069965547613188,-1.4076859216823852
184816000.0,2.6647592152573396,-1.4464637272177618
185315500.0,2.7046713130366826,-1.4577476641190248
185815000.0,2.7064442964401936,-1.4102888141897842
186314500.0,2.708217279843705,-1.36282996426054
186814000.0,2.7523003229584435,-1.353197291912912
187313500.0,2.7975698328878313,-1.3446253484966948
187813000.0,2.600884083327307,-1.3328101734956526
188312500.0,2.260030104070686,-1.3190625298346406
188812000.0,2.113025672832886,-1.3057405240610946
189311500.0,2.463182214435503,-1.2935101408802923
189811000.0,2.8133387560381005,-1.281279757699491
190310500.0,2.839810624537101,-1.3037225944392288
190810000.0,2.8435708207401142,-1.3285983137764983
191309500.0,2.7587465745887028,-1.3306917994981196
191809000.0,2.611939594420694,-1.3168445049995172
192308500.0,2.532255040643632,-1.2945158770600187
192808000.0,2.6625360933870788,-1.245656796993416
193307500.0,2.7928171461305324,-1.196797716926811
193807000.0,2.6516274979375063,-1.293767643395205
194306500.0,2.478977268652972,-1.4076376083199118
194806000.0,2.5194591037386926,-1.436953567732467
195305500.0,2.734286458268333,-1.3971029657661114
195805000.0,2.9045943501890306,-1.36813575340145
196304500.0,2.9011397751661057,-1.3816471451140744
196804000.0,2.8976852001431808,-1.3951585368266979
197303500.0,2.868359809910946,-1.3597070339735189
197803000.0,2.83474777351801,-1.3161426594419932
198302500.0,2.825531276758459,-1.3576559258800394
198802000.0,2.8395889598643094,-1.480336173996159
199301500.0,2.8370872065071397,-1.5685096072681268
199801000.0,2.7511879287274366,-1.4828979639684323
200300500.0,2.665288650947729,-1.3972863206687325
200800000.0,2.6723754431252456,-1.4078115110617229
201299500.0,2.6999333670399097,-1.4395014822462942
201799000.0,2.729352204390539,-1.430067256762707
202298500.0,2.760840471904635,-1.3749008379441174
202798000.0,2.7677833102648703,-1.3292769419622388
203297500.0,2.606573080924652,-1.349025889067997
203797000.0,2.4453628515844428,-1.3687748361737542
204296500.0,2.542786992188591,-1.3689738135799714
204796000.0,2.7126155015728237,-1.363699801390608
205295500.0,2.7950321443264374,-1.3752263702664116
205795000.0,2.7639993431551813,-1.4085579486097735
206294500.0,2.7384032026542777,-1.4410010335435917
206794000.0,2.768395390355906,-1.464359522941599
207293500.0,2.7983875780575365,-1.4877180123396074
207793000.0,2.7066951971526807,-1.4690814237391423
208292500.0,2.5729111854095277,-1.4359184137495082
208792000.0,2.498213555736098,-1.4226202996135233
209291500.0,2.513300403230404,-1.4395078090634736
209791000.0,2.531348381889723,-1.4544688397471262
210290500.0,2.604724294090489,-1.4334341366348438
210790000.0,2.678100206291251,-1.4123994335225614
211289500.0,2.7501964526774874,-1.3971978600489254
211789000.0,2.8217564754624602,-1.3844405667505757
212288500.0,2.8141356757230365,-1.3760601355503463
212788000.0,2.664895582103583,-1.3755079650322428
213287500.0,2.5186755382655535,-1.3754602479372469
213787000.0,2.6107978231787303,-1.4152239949939218
214286500.0,2.702920108091912,-1.4549877420505994
214786000.0,2.7548119361564476,-1.4388433183491187
215285500.0,2.786565875006099,-1.3947133176214892
215785000.0,2.7339943945006375,-1.3834166395549514
216284500.0,2.5024949148009887,-1.4417881680099307
216784000.0,2.2709954351013524,-1.5001596964649087
217283500.0,2.458531121286753,-1.417564971163142
217783000.0,2.6571535328988665,-1.331240596712403
218282500.0,2.6681632931023347,-1.3259700730855335
218782000.0,2.5681003839857497,-1.368686012536078
219281500.0,2.5348346498220256,-1.3988457918393766
219781000.0,2.6716142527832343,-1.3970413977065925
220280500.0,2.8083938557444506,-1.3952370035738093
220780000.0,2.521987260904202,-1.4540831105445855
221279500.0,2.206613910278591,-1.51708069566577
221779000.0,2.1647599839097467,-1.4856531894806666
222278500.0,2.313104757734764,-1.3885647903591838
222778000.0,2.459718060855569,-1.3267402701926465
223277500.0,2.6009591827976304,-1.3743279083442344
223777000.0,2.7422003047396837,-1.4219155464958202
224276500.0,2.85058901254418,-1.4513637601022713
224776000.0,2.9552317941199906,-1.4787436646373606
225275500.0,2.946966609375884,-1.4793242958748738
225775000.0,2.846899666172011,-1.4581153183332292
226274500.0,2.744169827487833,-1.431800933430085
226774000.0,2.631141945990079,-1.3857427380850964
227273500.0,2.5181140644923192,-1.339684542740105
227773000.0,2.5885903598593076,-1.3166550100943188
228272500.0,2.6890984977999843,-1.2973942917866095
228772000.0,2.7021508430149535,-1.3085639787425885
229271500.0,2.6322672950794983,-1.3485913635229883
229771000.0,2.579838358697701,-1.3777410381971689
230270500.0,2.6143689241880526,-1.3526975703062134
230770000.0,2.648899489678402,-1.32765410241526
231269500.0,2.6899701680768904,-1.3563497337731005
231769000.0,2.7324660768104327,-1.3967562630166144
232268500.0,2.7025980343757525,-1.4138910598857233
232768000.0,2.5927407561397353,-1.405301887038546
233267500.0,2.5183190582024424,-1.4012561655606646
233767000.0,2.6834143603038485,-1.4279206464449676
234266500.0,2.8485096624052635,-1.454585127329273
234766000.0,2.8085966581039106,-1.4365883469377259
235265500.0,2.711795159570575,-1.4061983521000634
235765000.0,2.6268000846270834,-1.3964012704086863
236264500.0,2.5570349578215446,-1.4131684566212035
236764000.0,2.5045237674240366,-1.4270389543860167
237263500.0,2.6252192204155276,-1.4118305410487177
237763000.0,2.7459146734070123,-1.3966221277114188
238262500.0,2.774615506631595,-1.400958649980281
238762000.0,2.7717444048033952,-1.4120028627546535
239261500.0,2.8044225546215937,-1.4042226729283374
239761000.0,2.890781860820417,-1.368016689225099
240260500.0,2.966857861326764,-1.33559621613407
240760000.0,2.856604298878831,-1.3717677463370908
241259500.0,2.746350736430891,-1.407939276540113
241759000.0,2.6875419941875007,-1.3904393532961883
242258500.0,2.6501351721851263,-1.3506111925091235
242758000.0,2.635613322040071,-1.3319317956839245
243257500.0,2.661756428836763,-1.3508322386436464
243757000.0,2.6887300569241006,-1.369819291294301
244256500.0,2.7741367901035647,-1.394899954342838
244756000.0,2.859543523283029,-1.4199806173913738
245255500.0,2.7525353415760243,-1.4226064782876138
245755000.0,2.5498603962667716,-1.4140680370272019
246254500.0,2.464889193838007,-1.3956906612173101
246754000.0,2.6279562054108965,-1.356579605291477
247253500.0,2.7910232169837768,-1.3174685493656457
247753000.0,2.893753824086356,-1.3533420231765318
248252500.0,2.994983371626571,-1.3910809751573268
248752000.0,2.9242257978393296,-1.4013022075175445
249251500.0,2.7522993291535793,-1.395336545983304
249751000.0,2.6736564176017654,-1.3885468967985248
250250500.00000003,2.8307335626029566,-1.3796750970016631
250750000.0,2.9878107076041385,-1.370803297204802
251249500.0,2.9645939059604562,-1.3876169954054995
251748999.99999997,2.9293446732806845,-1.406144888614042
252248500.00000003,2.997313996160833,-1.3868103361704278
252748000.0,3.136614635684812,-1.3413101579333373
253247500.0,3.1833087908191597,-1.3056266151167937
253746999.99999997,2.945001765423702,-1.3001542686557355
254246500.00000003,2.706694740028218,-1.2946819221946764
254746000.0,2.8517477881543596,-1.3399438849578507
255245500.0,3.0397994751976127,-1.3908963366209297
255744999.99999997,3.0896371240116545,-1.4027701685026448
256244500.00000003,3.0277778170440603,-1.383062817158327
256744000.0,2.977221470297638,-1.3618745501693872
257243500.0,2.969977192403527,-1.3350115290355702
257742999.99999997,2.962732914509416,-1.3081485079017525
258242500.00000003,2.9474592340300787,-1.3185901779995075
258742000.0,2.9308877780166185,-1.3350613272614376
259241500.0,2.982564423377814,-1.3645768154977724
259740999.99999997,3.09857411130852,-1.4063883529666652
260240500.00000003,3.1657978738319454,-1.4392512157307447
260740000.0,2.992566377893926,-1.42800799931173
261239500.0,2.8193348819559065,-1.4167647828927163
261738999.99999997,2.853358023713559,-1.4302039224400542
262238500.00000003,2.9320856188105124,-1.4489670018657488
262738000.0,2.9098921513502414,-1.4571662655971032
263237500.0,2.7768127265003946,-1.4537586477987519
263736999.99999997,2.6759849581558335,-1.4512134252464433
264236500.00000003,2.79027140546575,-1.4544202631163994
264736000.0,2.9045578527756537,-1.4576271009863555
265235500.0,2.993991661469182,-1.3770057855483884
265734999.99999997,3.0765898050423144,-1.2733277157545033
266234500.00000003,3.08948489904486,-1.2264314796999458
266734000.0,3.013012005448327,-1.2523366238537395
267233500.0,2.9404479045251994,-1.276368346482808
267732999.99999997,2.906419400936632,-1.2819305764713824
268232500.00000003,2.8723908973480605,-1.2874928064599573
268732000.0,2.7588791218987314,-1.290248172320872
269231500.0,2.6183041056111946,-1.2920478296646514
269731000.0,2.594788742171616,-1.2961469821381066
270230500.0,2.74693611185441,-1.3036968162892628
270730000.0,2.887960196292492,-1.3084156543875438
271229500.0,2.8333696690551355,-1.2633484642257098
271729000.0,2.7787791418177785,-1.2182812740638755
272228500.0,2.6922108487312792,-1.2155578748975322
272728000.0,2.5924353312771107,-1.2303230004422026
273227500.0,2.5479742163777837,-1.2423369427971642
273727000.0,2.6011650329091873,-1.249493952060816
274226500.0,2.65419278048864,-1.2575276886718514
274726000.0,2.6968735400519286,-1.3211911895509876
275225500.0,2.739554299615217,-1.3848546904301242
275725000.0,2.771505591481818,-1.3333214728410245
276224500.0,2.7981583312634384,-1.224900455215799
276724000.0,2.778407712066933,-1.1682126455208317
277223500.0,2.6615404654115564,-1.2197961935993988
277723000.0,2.5446732187561802,-1.2713797416779664
278222500.0,2.5612871037143585,-1.2729201925011446
278722000.0,2.5810115604975983,-1.273294466153962
279221500.0,2.5613814679114237,-1.2740498140453718
279721000.0,2.5187503421093425,-1.2750278833593363
280220500.0,2.489543811871486,-1.2667893703145263
280720000.0,2.494010740393084,-1.2354325290879564
281219500.0,2.498477668914682,-1.2040756878613856
281719000.0,2.5512777510969027,-1.2307590721693091
282218500.0,2.6072210341035458,-1.2612169274341753
282718000.0,2.5294707025798764,-1.2606021404950514
283217500.0,2.3599012444876846,-1.2386470458877592
283717000.0,2.248405426324663,-1.2229027798477998
284216500.0,2.3141932351260146,-1.226118548278102
284716000.0,2.379981043927359,-1.2293343167084037
